web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,type_,adresse
"1751412472-540","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-4187241","2 000 CFA","Chaussures bébé","HLM, Dakar, Sénégal"
"1751412479-541","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165634","Prix sur demande","Chaussures enfants","HLM, Dakar, Sénégal"
"1751412485-542","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165635","Prix sur demande","Chaussures enfants","HLM, Dakar, Sénégal"
"1751412495-543","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165645","Prix sur demande","Chaussures enfants","HLM, Dakar, Sénégal"
"1751412503-544","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165637","Prix sur demande","Chaussures enfants","HLM, Dakar, Sénégal"
"1751412510-545","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165640","Prix sur demande","Chaussures enfants","HLM, Dakar, Sénégal"
"1751412518-546","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-jordan-4201412","20 000 CFA","Baskets enfant  Jordan","Grand Dakar, Dakar, Sénégal"
"1751412525-547","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4173844","Prix sur demande","Chaussures enfants","HLM, Dakar, Sénégal"
"1751412533-548","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border2années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4173847","Prix sur demande","Chaussures enfant","HLM, Dakar, Sénégal"
"1751412540-549","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4287055","5 000 CFA","Chaussures enfant","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751412549-550","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4300380","Prix sur demande","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412556-551","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769","18 000 CFA","Chaussures enfant","Grand Dakar, Dakar, Sénégal"
"1751412564-552","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-7-paires-4336733","15 000 CFA","Chaussures enfant - 7 paires","Ouakam, Dakar, Sénégal"
"1751412584-553","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183","6 000 CFA","Chaussures enfant","Parcelle Assainies, Dakar, Sénégal"
"1751412602-554","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852","20 000 CFA","Chaussures enfant","Grand Dakar, Dakar, Sénégal"
"1751412612-555","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430","20 000 CFA","Chaussures enfant","Sacré-Coeur, Dakar, Sénégal"
"1751412621-556","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4367839","28 000 CFA","Chaussures enfant","Medina, Dakar, Sénégal"
"1751412632-557","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4392112","6 000 CFA","Chaussures enfant","Diamalaye 1, Dakar, Sénégal"
"1751412638-558","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4394927","15 000 CFA","Chaussures enfant","Grand Dakar, Dakar, Sénégal"
"1751412646-559","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4396320","10 000 CFA","Chaussures enfant","Dakar, Sénégal"
"1751412655-560","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4397886","9 000 CFA","Chaussures enfant","Dakar, Sénégal"
"1751412667-561","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-skateboard-4402279","11 000 CFA","Chaussures Skateboard","Dakar, Sénégal"
"1751412674-562","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4372705","8 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751412681-563","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375003","Prix sur demande","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412688-564","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375022","8 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412696-565","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4414779","13 000 CFA","Chaussures enfant","Dakar, Sénégal"
"1751412707-566","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4381758","8 500 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751412719-567","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4422835","5 000 CFA","Chaussures enfant","Ouest Foire, Dakar, Sénégal"
"1751412728-568","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfant-4427622","2 500 CFA","Sandales enfant","Dakar, Sénégal"
"1751412737-569","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4430647","20 000 CFA","Chaussures enfant","Grand Dakar, Dakar, Sénégal"
"1751412746-570","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4396653","Prix sur demande","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751412753-571","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-4402939","20 000 CFA","Baskets  Jordan","Colobane, Dakar, Sénégal"
"1751412761-572","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4404739","3 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412770-573","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4481347","20 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412776-574","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4452170","6 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412784-575","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4486289","9 000 CFA","Chaussures enfant","Dieuppeul-Derklé, Dakar, Sénégal"
"1751412795-576","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4464284","4 000 CFA","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412803-577","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4464312","3 000 CFA","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412808-578","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4513355","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751412813-579","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-4516156","9 000 CFA","Chaussures pour enfant","Yoff, Dakar, Sénégal"
"1751412819-580","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4517970","Prix sur demande","Chaussures enfant","Colobane, Dakar, Sénégal"
"1751412824-581","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4476393","6 500 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412831-582","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4514805","8 000 CFA","Chaussures pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751412839-583","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4514824","13 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751412850-584","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Chaussures enfant","Dieuppeul-Derklé, Dakar, Sénégal"
"1751412859-585","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Chaussures enfants","Parcelle Assainies, Dakar, Sénégal"
"1751412867-586","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Chaussures enfants","Sipres, Dakar, Sénégal"
"1751412873-587","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Chaussures enfants","Sipres, Dakar, Sénégal"
"1751412881-588","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-ogiy-4623157","17 000 CFA","Chaussures enfant Ogiy","Grand Yoff, Dakar, Sénégal"
"1751412888-589","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufle-enfants-4626680","2 500 CFA","Pantoufle enfants","Mbao, Dakar, Sénégal"
"1751412896-590","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-enfants-4632466","2 500 CFA","Pantoufles  enfants","Grand Yoff, Dakar, Sénégal"
"1751412908-591","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-4656153","Prix sur demande","Chaussures pour enfant","Yoff, Dakar, Sénégal"
"1751412914-592","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4676405","15 000 CFA","Chaussures enfants","Colobane, Dakar, Sénégal"
"1751412921-593","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4680911","2 500 CFA","Chaussures enfants","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751412927-594","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebes-air-force-4735737","10 000 CFA","Chaussures bébés Air Force","Dakar Plateau, Dakar, Sénégal"
"1751412934-595","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/timberland-enfants-4763656","7 000 CFA","Timberland enfants","Dakar, Sénégal"
"1751412943-596","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-4775765","2 500 CFA","Chaussures pour enfants","Pikine, Sénégal"
"1751412950-597","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779993","8 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751412958-598","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4779994","8 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751412967-599","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4781989","15 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751412975-600","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-4781990","25 000 CFA","Chaussures filles","Dakar Plateau, Dakar, Sénégal"
"1751412985-601","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-et-enfant-4783650","Prix sur demande","Chaussures bébé et enfant","Dakar, Sénégal"
"1751412993-602","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4797078","3 000 CFA","Chaussures enfants","Keur Massar, Sénégal"
"1751412999-603","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4870683","20 000 CFA","Chaussures enfant","Dakar Plateau, Dakar, Sénégal"
"1751413009-604","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4921233","8 000 CFA","Baskets enfant","Rufisque, Sénégal"
"1751413014-605","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-react-4921241","9 000 CFA","Baskets Nike React","Rufisque, Sénégal"
"1751413018-606","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-4921251","11 000 CFA","Baskets Jordan 6","Rufisque, Sénégal"
"1751413025-607","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4928088","16 000 CFA","Baskets  Jordan enfants","Dakar, Sénégal"
"1751413032-608","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border10mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4928091","17 000 CFA","Chaussures enfant","Dakar, Sénégal"
"1751413038-609","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border9mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-4930596","15 000 CFA","Baskets Jordan enfants","Dakar Plateau, Dakar, Sénégal"
"1751413044-610","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border9mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-4930603","15 000 CFA","Baskets Nike enfants","Dakar Plateau, Dakar, Sénégal"
"1751413052-611","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border9mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4934544","13 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751413064-612","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border9mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4950665","4 000 CFA","Chaussures enfant","Dakar, Sénégal"
"1751413071-613","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border9mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordans-enfants-4969624","20 000 CFA","jordans enfants","Dakar Plateau, Dakar, Sénégal"
"1751413076-614","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border9mois","https://sn.coinafrique.com/annonce/chaussures-enfants/jordan-enfants-4976138","20 000 CFA","Jordan enfants","Dakar, Sénégal"
"1751413081-615","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-max-4979173","6 000 CFA","Baskets Nike Air Max","Yoff, Dakar, Sénégal"
"1751413089-616","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5002639","Prix sur demande","Ballerines enfants","Dakar, Sénégal"
"1751413095-617","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border7mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ensemble-chaussures-et-chaussettes-pour-bebe-5037805","1 800 CFA","Ensemble chaussures et chaussettes pour bebe","Dakar Plateau, Dakar, Sénégal"
"1751413107-618","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border7mois","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-5047806","8 450 CFA","Claquettes","Fass, Dakar, Sénégal"
"1751413116-619","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/basket-5080428","5 000 CFA","Basket","Parcelle Assainies, Dakar, Sénégal"
"1751413125-620","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border6mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-5080430","3 500 CFA","Baskets enfant","Parcelle Assainies, Dakar, Sénégal"
"1751413137-621","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5125946","2 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751413145-622","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfants-5141832","12 000 CFA","Ballerines enfants","Dakar, Sénégal"
"1751413156-623","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-jordan-5210436","20 000 CFA","Baskets Nike Jordan","Mbao, Dakar, Sénégal"
"1751413163-624","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5181147","10 000 CFA","Chaussures enfant","Fass, Dakar, Sénégal"
"1751413172-625","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5181139","7 000 CFA","Chaussures enfant","Fass, Dakar, Sénégal"
"1751413182-626","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5181134","8 500 CFA","Chaussures enfant","Fass, Dakar, Sénégal"
"1751413190-627","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5231304","15 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751413198-628","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5231318","20 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751413204-629","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border3mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5253810","2 000 CFA","Chaussures enfants","Dakar, Sénégal"
"1751413215-630","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-5269411","15 000 CFA","Chaussures pour enfants","Dakar Plateau, Dakar, Sénégal"
"1751413223-631","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5284783","18 000 CFA","Chaussures enfant","Fass, Dakar, Sénégal"
"1751413230-632","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-5284799","18 000 CFA","Chaussures enfant","Fass, Dakar, Sénégal"
"1751413239-633","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5294302","3 500 CFA","Chaussures enfants","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751413247-634","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border2mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5294713","3 500 CFA","Chaussures enfants","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1751413261-635","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5323154","15 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
"1751413269-636","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border1mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5327025","Prix sur demande","Chaussures enfants","Ouakam, Dakar, Sénégal"
"1751413277-637","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1","favorite_border8jours","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-5388880","8 000 CFA","Chaussures enfants","Dakar Plateau, Dakar, Sénégal"
